Transaction Name,Transaction Name URL,Company Name,Company Name URL,Funding Type,Money Raised,Announced On Date,Number of Investors,Pre-Money Valuation
58 Daojia's Series A,https://www.crunchbase.com/funding-round/940a4a144107e3c73613f3ce1678ab1f,58 Daojia,https://www.crunchbase.com/organization/58daojia,Series A,"$300,000,000",10/12/2015,3,"$700,000,000"
Vizzario's Venture Round,https://www.crunchbase.com/funding-round/3dbf1cb2f810969cc3f1d16a4c820646,Vizzario,https://www.crunchbase.com/organization/vizzario,Series Unknown,"$2,160,862",01/26/2016,1,
HandInScan's Series A,https://www.crunchbase.com/funding-round/84413e290e7c54b3dffd483509086992,HandInScan,https://www.crunchbase.com/organization/handinscan,Series A,"$1,450,000",01/06/2016,2,
Push Doctor's Series A,https://www.crunchbase.com/funding-round/9d19824097b1e7fde3501a2210f32957,Push Doctor,https://www.crunchbase.com/organization/push-doctor,Series A,"$8,200,000",01/07/2016,3,
Morphogen-IX's Seed Round,https://www.crunchbase.com/funding-round/126d8f2e2f27b9c651b211ffaabcd429,Morphogen-IX,https://www.crunchbase.com/organization/morphogen-ix,Seed,"£1,500,000",01/18/2016,3,
Dorsata's Seed Round,https://www.crunchbase.com/funding-round/b3a9b1d831db7d670f07d4e28e6132da,Dorsata,https://www.crunchbase.com/organization/dorsata-inc,Seed,"$1,100,000",01/21/2016,3,
DocFlight's Seed Round,https://www.crunchbase.com/funding-round/15fb5b97d31d92b094f866a5870e613e,DocFlight,https://www.crunchbase.com/organization/docflight,Seed,"$40,000",01/04/2016,1,
Moving Analytics' Seed Round,https://www.crunchbase.com/funding-round/799fb8f5677fb5794aeea3b92559b4d3,Moving Analytics,https://www.crunchbase.com/organization/moving-analytics,Seed,"$1,100,000",06/01/2016,3,
Innovu's Venture Round,https://www.crunchbase.com/funding-round/8f6b38679bcb1bb5e9f04a455dcaae11,Innovu,https://www.crunchbase.com/organization/innovu,Series Unknown,"$6,922,012",05/09/2016,1,
FIGS's Series A,https://www.crunchbase.com/funding-round/d33fe9928ea1a7526ffcfa2c70a6d65d,FIGS,https://www.crunchbase.com/organization/figs,Series A,"$5,000,000",05/05/2016,2,
Centauri Health Solutions' Private Equity Round,https://www.crunchbase.com/funding-round/cf8a61530f8d47a95fbe5fe708165274,Centauri Health Solutions,https://www.crunchbase.com/organization/centauri-health-solutions,Private Equity,"$50,000,000",05/16/2016,1,
SpeechVive's Seed Round,https://www.crunchbase.com/funding-round/1d2476d423c2215ea74b0dbddac5dc3e,SpeechVive,https://www.crunchbase.com/organization/speechvive,Seed,"$2,000,000",05/18/2016,2,
RetraceHealth's Series A,https://www.crunchbase.com/funding-round/dade91442021b983883f069471400cad,RetraceHealth,https://www.crunchbase.com/organization/retracehealth,Series A,"$7,000,000",06/07/2016,3,
Hargol FoodTech (Steak TzarTzar)'s Venture Round,https://www.crunchbase.com/funding-round/f29fae58139f3a1aecd31275ed89ab95,Hargol FoodTech (Steak TzarTzar),https://www.crunchbase.com/organization/steak-tzartzar,Series Unknown,,07/01/2016,1,
Alodokter's Series A,https://www.crunchbase.com/funding-round/11c125820c12d860c81291d53f4d6e9f,Alodokter,https://www.crunchbase.com/organization/alodokter,Series A,"$2,500,000",08/05/2016,3,
Helix's Series A,https://www.crunchbase.com/funding-round/67a5443ee0bab1067fe800667b46b97c,Helix,https://www.crunchbase.com/organization/helix,Series A,"$100,000,000",08/15/2015,4,
Intralign's Venture Round,https://www.crunchbase.com/funding-round/29859675e6bfd720694037f2e855f99c,Intralign,https://www.crunchbase.com/organization/intralign,Series Unknown,,02/27/2013,2,
Salud Fácil's Seed Round,https://www.crunchbase.com/funding-round/c5b9548cc2afedd88a448a5b8c485786,Salud Fácil,https://www.crunchbase.com/organization/saludfcil,Seed,"$640,000",05/08/2013,2,
Vital Connect's Series B,https://www.crunchbase.com/funding-round/26b11262e013fe2beaa4e08efbee133f,Vital Connect,https://www.crunchbase.com/organization/vital-connect,Series B,"$17,981,610",06/02/2016,1,
HealthPocket's Series A,https://www.crunchbase.com/funding-round/c46f7160d0a5775ffc5215158b22effa,HealthPocket,https://www.crunchbase.com/organization/healthpocket,Series A,"$2,000,000",08/22/2012,2,
Medefy's Seed Round,https://www.crunchbase.com/funding-round/1e592ad5dc51afb6e4cb0fe4f16838d9,Medefy,https://www.crunchbase.com/organization/medefy,Seed,"$40,000",01/01/2013,2,
RightCare Solutions' Series B,https://www.crunchbase.com/funding-round/18673ce48be81158338fce75de027039,RightCare Solutions,https://www.crunchbase.com/organization/rightcare-solutions,Series B,"$5,000,000",11/13/2013,2,
SUN Behavioral HoldCo's Venture Round,https://www.crunchbase.com/funding-round/3a750810ab751965fb7ec70e81aad877,SUN Behavioral HoldCo,https://www.crunchbase.com/organization/sun-behavioral-holdco,Series Unknown,"$17,870,145",02/24/2016,,
Diagnose.me's Seed Round,https://www.crunchbase.com/funding-round/ede9e5612e0bb0c86b1c79a57c611d7a,Diagnose.me,https://www.crunchbase.com/organization/diagnose-me,Seed,"€150,000",08/01/2012,2,"$184,103"
ArborMetrix's Series B,https://www.crunchbase.com/funding-round/97f40af9663a97922710d0f7488ed0a2,ArborMetrix,https://www.crunchbase.com/organization/arbormetrix,Series B,"$1,300,000",02/10/2014,2,
MedSocket's Seed Round,https://www.crunchbase.com/funding-round/9d60c0d53016aeaf337ef1c30c44d099,MedSocket,https://www.crunchbase.com/organization/medsocket,Seed,"$100,000",11/01/2014,2,
dVisit's Seed Round,https://www.crunchbase.com/funding-round/29ad773a08d6b7b19bf110b635af6cc9,dVisit,https://www.crunchbase.com/organization/dvisit,Seed,"$15,000",08/07/2013,2,
Axial Healthcare's Series A,https://www.crunchbase.com/funding-round/2de60a1ee5bbdb6711240db7635b3c9e,Axial Healthcare,https://www.crunchbase.com/organization/axial-healthcare,Series A,"$1,750,000",09/03/2014,2,
Bergen Medical Products' Series A,https://www.crunchbase.com/funding-round/978d23af8637eef9b5759ec655c12fd8,Bergen Medical Products,https://www.crunchbase.com/organization/bergen-medical-products,Series A,"$1,825,000",12/09/2014,1,
Reemo (formerly Playtabase)'s Seed Round,https://www.crunchbase.com/funding-round/3b3863abfaf7fbf8f888a0014cea9647,Reemo (formerly Playtabase),https://www.crunchbase.com/organization/playtabase,Seed,"$300,000",02/01/2015,2,
Proteocyte Diagnostics' Seed Round,https://www.crunchbase.com/funding-round/97df1cba75059b9b741fb139c9f39378,Proteocyte Diagnostics,https://www.crunchbase.com/organization/proteocyte-diagnostics,Seed,"$605,000",08/13/2014,1,
Blueprint Genetics' Venture Round,https://www.crunchbase.com/funding-round/8ce9e339a9c7b37c21c7001dc5bce0d9,Blueprint Genetics,https://www.crunchbase.com/organization/blueprint-genetics,Series Unknown,"$3,900,000",09/01/2014,1,
Aligned TeleHealth's Angel Round,https://www.crunchbase.com/funding-round/bc667d217f5bfde0431120cab2522f83,Aligned TeleHealth,https://www.crunchbase.com/organization/aligned-telehealth,Angel,,09/03/2014,2,
Lumiata's Series A,https://www.crunchbase.com/funding-round/6bb497fac2ef4dd0b8005fa86e43f8c8,Lumiata,https://www.crunchbase.com/organization/lumiata,Series A,"$6,000,000",09/11/2014,2,
WebTeb's Series C,https://www.crunchbase.com/funding-round/7ca402828238928af516798fcf2691f3,WebTeb,https://www.crunchbase.com/organization/webteb,Series C,"$3,200,000",09/15/2014,2,
eClinicalHealth's Series B,https://www.crunchbase.com/funding-round/4d6e948ce14cdaf712543ab8a2ba3f10,eClinicalHealth,https://www.crunchbase.com/organization/eclinicalhealth,Series B,"CHF2,400,000",09/01/2014,3,
View Medical's Seed Round,https://www.crunchbase.com/funding-round/99acc80c4d44522b8ffa0207473a371b,View Medical,https://www.crunchbase.com/organization/view-medical,Seed,"$100,000",09/01/2013,3,
Diagnovus' Seed Round,https://www.crunchbase.com/funding-round/888b1f7ff107a106c3706b64037bcba4,Diagnovus,https://www.crunchbase.com/organization/diagnovus,Seed,"$1,500,000",11/01/2013,3,
Cygnus Medicare's Venture Round,https://www.crunchbase.com/funding-round/065553b66fba530b1a316816c3c4c9d1,Cygnus Medicare,https://www.crunchbase.com/organization/cygnus-medicare,Series Unknown,"$9,760,000",10/17/2014,2,
Moov's Series A,https://www.crunchbase.com/funding-round/dc5cbc2f945725f3b5749e3939f3d465,Moov,https://www.crunchbase.com/organization/moov-cc,Series A,"$3,000,000",10/22/2014,1,
Carbon38's Funding Round,https://www.crunchbase.com/funding-round/00ffd99223d626d3ecc7668584b54a58,Carbon38,https://www.crunchbase.com/organization/carbon38,Funding Round,"$1,000,000",04/01/2014,3,
Novaerus' Venture Round,https://www.crunchbase.com/funding-round/683173cc84bd06bdfcc6f8d34d4f9675,Novaerus,https://www.crunchbase.com/organization/novaerus,Series Unknown,"$10,000,000",11/19/2014,2,
Medigo's Series A,https://www.crunchbase.com/funding-round/cf9af3446ed539955d4f0a8e2ce8ca42,Medigo,https://www.crunchbase.com/organization/medigo,Series A,"€5,000,000",12/02/2014,2,
Personalis' Series C,https://www.crunchbase.com/funding-round/5592cb673173ef0b00ceaa76eef10bc5,Personalis,https://www.crunchbase.com/organization/personalis,Series C,"$33,000,000",01/13/2015,1,
Radial Analytics' Seed Round,https://www.crunchbase.com/funding-round/5353f0e8e4b8e23752a85e7d705854be,Radial Analytics,https://www.crunchbase.com/organization/radial-analytics,Seed,"$400,040",01/06/2015,2,
Moving Analytics' Seed Round,https://www.crunchbase.com/funding-round/0ae14c1ff08531d11f778e918fa3d0d0,Moving Analytics,https://www.crunchbase.com/organization/moving-analytics,Seed,"$20,000",05/01/2013,2,
Laundrapp's Seed Round,https://www.crunchbase.com/funding-round/f134bd17d71b9bb9c99904638c843ab3,Laundrapp,https://www.crunchbase.com/organization/laundrapp,Seed,"£4,000,000",03/30/2015,2,
MPIRICA Health Analytics' Series A,https://www.crunchbase.com/funding-round/0d3a7d4882dfb8a8b0404b7d411d7b5f,MPIRICA Health Analytics,https://www.crunchbase.com/organization/mpirica-health-analytics,Series A,"$1,600,000",04/22/2015,1,
Access Integrated Healthcare's Venture Round,https://www.crunchbase.com/funding-round/21d168a3d2179d9c094e077d92dcc3f4,Access Integrated Healthcare,https://www.crunchbase.com/organization/access-integrated-healthcare,Series Unknown,"$8,500,000",04/24/2015,1,
Bobobobo's Series A,https://www.crunchbase.com/funding-round/15b987c8cd0f554f57d09a2879034c4c,Bobobobo,https://www.crunchbase.com/organization/bobobobo,Series A,,04/29/2015,2,
Enterprise Therapeutics' Series A,https://www.crunchbase.com/funding-round/3fb518f75ab46225cffec55f3e0b2889,Enterprise Therapeutics,https://www.crunchbase.com/organization/enterprise-therapeutics,Series A,"£2,400,000",05/21/2015,2,
MedSocket's Seed Round,https://www.crunchbase.com/funding-round/861bc39c4bf429b0f4d384a999779cca,MedSocket,https://www.crunchbase.com/organization/medsocket,Seed,"$300,000",09/30/2015,3,
Grove Collaborative's Seed Round,https://www.crunchbase.com/funding-round/0ddc0eead37f2d8d91ec7ecd9f2e1b00,Grove Collaborative,https://www.crunchbase.com/organization/epantry-llc,Seed,"$3,300,000",03/18/2015,3,
Travani's Seed Round,https://www.crunchbase.com/funding-round/6cad0737b5a6c192b984311be16343d1,Travani,https://www.crunchbase.com/organization/travani,Seed,"$105,000",09/01/2014,3,
Leafline Labs' Venture Round,https://www.crunchbase.com/funding-round/af4e439452143344c989bd52cdabd751,Leafline Labs,https://www.crunchbase.com/organization/leafline-labs,Series Unknown,"$12,399,200",12/03/2014,,
Birdi's Convertible Note,https://www.crunchbase.com/funding-round/fbc60af1d16f80dfefcc01ac72f5cee7,Birdi,https://www.crunchbase.com/organization/birdi,Convertible Note,"$500,000",04/02/2015,3,
Medigo's Series A,https://www.crunchbase.com/funding-round/0c4d06a8241ca1ee0d77f07417a68bc4,Medigo,https://www.crunchbase.com/organization/medigo,Series A,"$2,500,000",01/19/2016,2,
heartbeat medical solutions' Venture Round,https://www.crunchbase.com/funding-round/4cf42b04799c67f4981b99de044de621,heartbeat medical solutions,https://www.crunchbase.com/organization/heartbeat-medical-solutions,Series Unknown,,01/14/2016,2,
Godel Technologies (JustDoc)'s Seed Round,https://www.crunchbase.com/funding-round/51c48c2ae88c8df6ab94a7dce6a6bcd3,Godel Technologies (JustDoc),https://www.crunchbase.com/organization/godel-technologies-justdoc,Seed,,01/28/2016,2,
Metabolomic Diagnostics' Venture Round,https://www.crunchbase.com/funding-round/f2d2e542815d0ca5bb383c861cb2085f,Metabolomic Diagnostics,https://www.crunchbase.com/organization/metabolomic-diagnostics,Series Unknown,"€750,000",12/01/2014,3,
Doctible's Seed Round,https://www.crunchbase.com/funding-round/8775ed7f04e7bd978d2c933c0a76aa0a,Doctible,https://www.crunchbase.com/organization/doctible,Seed,"$700,000",04/19/2015,2,
Confident Cannabis' Seed Round,https://www.crunchbase.com/funding-round/57fd12af9e0d01657099080871dbb50c,Confident Cannabis,https://www.crunchbase.com/organization/confident-cannabis,Seed,"$3,000,000",08/27/2015,2,
Metamason's Seed Round,https://www.crunchbase.com/funding-round/20a7b39105da5e52080827408164f202,Metamason,https://www.crunchbase.com/organization/metamason,Seed,"$3,000,000",05/31/2016,2,"$8,000,000"
Biovotion's Series A,https://www.crunchbase.com/funding-round/36eef8868486d20ff36ab6c24557390c,Biovotion,https://www.crunchbase.com/organization/biovotion,Series A,"CHF10,000,000",06/07/2016,2,
Microsynbiotix's Seed Round,https://www.crunchbase.com/funding-round/920f569cef8a37ae842d3ad95cef930b,Microsynbiotix,https://www.crunchbase.com/organization/microsynbiotix,Seed,"$100,000",06/08/2016,2,
Abreos Biosciences' Seed Round,https://www.crunchbase.com/funding-round/b0ff173b6d85126070313a159d0b2e48,Abreos Biosciences,https://www.crunchbase.com/organization/abreos-biosciences,Seed,"$725,000",07/13/2016,1,
Ignyta's Post Ipo Debt,https://www.crunchbase.com/funding-round/6893ad3c3d4f73ab1e950bedc81ec762,Ignyta,https://www.crunchbase.com/organization/ignyta,Post-IPO Debt,"$42,000,000",06/30/2016,2,
3Derm Systems' Series A,https://www.crunchbase.com/funding-round/ec8186237029d449e3868c1f185fa151,3Derm Systems,https://www.crunchbase.com/organization/3derm-systems,Series A,"$1,655,709",07/27/2016,,
Aligned TeleHealth's Series A,https://www.crunchbase.com/funding-round/e92c7ac3543c6ebb294000631ffb9998,Aligned TeleHealth,https://www.crunchbase.com/organization/aligned-telehealth,Series A,"$11,892,762",08/01/2016,1,
AlternaCare's Seed Round,https://www.crunchbase.com/funding-round/afa5bd7dd8adcfb92381485a077f6012,AlternaCare,https://www.crunchbase.com/organization/alternacare,Seed,"$500,000",09/07/2016,1,
PCD Partners' Venture Round,https://www.crunchbase.com/funding-round/8d2181d2c714b8d9849165e7013aedec,PCD Partners,https://www.crunchbase.com/organization/pcd-partners,Series Unknown,,07/25/2011,1,
Albert Medical Devices' Venture Round,https://www.crunchbase.com/funding-round/063f5e87d8ca437f7684cf8cc626995f,Albert Medical Devices,https://www.crunchbase.com/organization/albert-medical-devices,Series Unknown,"£210,000",11/20/2011,1,
CareinSync's Series A,https://www.crunchbase.com/funding-round/365e2f671a3096992205611760c1f995,CareinSync,https://www.crunchbase.com/organization/careinsync,Series A,"$1,600,000",06/06/2012,1,
Urban Ladder's Series A,https://www.crunchbase.com/funding-round/48466148beebfb088e941f7d5c956435,Urban Ladder,https://www.crunchbase.com/organization/urban-ladder,Series A,"$1,000,000",08/01/2012,1,
RxApps' Grant,https://www.crunchbase.com/funding-round/f7081e9fc13da0dd66bbff4f60a6811a,RxApps,https://www.crunchbase.com/organization/rxapps,Grant,"$20,000",06/01/2012,1,
Jounce Therapeutics' Series A,https://www.crunchbase.com/funding-round/6ac33bd6efaa91e1dcb1d03cd8a6d268,Jounce Therapeutics,https://www.crunchbase.com/organization/jounce-therapeutics,Series A,"$47,000,000",02/14/2013,1,
Eqalix's Grant,https://www.crunchbase.com/funding-round/b8de4080acbf0895047bfbb02a784024,Eqalix,https://www.crunchbase.com/organization/eqalix,Grant,"$50,000",03/26/2013,1,
XO1's Series A,https://www.crunchbase.com/funding-round/fa2aa87aeebc39a83935c2a2b9f8abfa,XO1,https://www.crunchbase.com/organization/xo1,Series A,"$11,000,000",06/17/2013,1,
Cartiva's Series A,https://www.crunchbase.com/funding-round/e45ed13e5f0702610360a8e578fb2adc,Cartiva,https://www.crunchbase.com/organization/cartiva,Series A,"$4,300,000",07/15/2013,1,
CareinSync's Series B,https://www.crunchbase.com/funding-round/6ffaa326dd20807fe4d54559a132a463,CareinSync,https://www.crunchbase.com/organization/careinsync,Series B,,08/07/2013,1,
Quality Practice's Equity Crowdfunding,https://www.crunchbase.com/funding-round/2c6a70c1a2c01e1dc540b37e4c20c36a,Quality Practice,https://www.crunchbase.com/organization/quality-practice,Equity Crowdfunding,"£170,000",08/19/2013,1,
OncoSec Medical's Post-IPO Equity,https://www.crunchbase.com/funding-round/48b790a90f283c45043543942abece39,OncoSec Medical,https://www.crunchbase.com/organization/oncosec-medical,Post-IPO Equity,"$12,000,000",09/19/2013,,
WebTeb's Series B,https://www.crunchbase.com/funding-round/b24a9d2c2acb16449f598faa116c420c,WebTeb,https://www.crunchbase.com/organization/webteb,Series B,"$1,900,000",10/03/2013,1,
Continuum Rehabilitation's Series A,https://www.crunchbase.com/funding-round/9125ce7bef187ac1b3493a78912729ad,Continuum Rehabilitation,https://www.crunchbase.com/organization/continuum-rehabilitation,Series A,,11/04/2013,1,
INFIMET's Seed Round,https://www.crunchbase.com/funding-round/cdcd31c29f9d1f58c50575376af6805b,INFIMET,https://www.crunchbase.com/organization/infimet,Seed,"€15,000",11/11/2013,2,
Welcare's Seed Round,https://www.crunchbase.com/funding-round/a64de2f375385159952278be79a89b4f,Welcare,https://www.crunchbase.com/organization/welcare,Seed,"$100,000",12/17/2013,1,
Ignyta's Debt Financing,https://www.crunchbase.com/funding-round/9638696cb42ac9be87c397d68a5d40a7,Ignyta,https://www.crunchbase.com/organization/ignyta,Debt Financing,"$10,000,000",01/06/2014,1,
Zoned Nutrition's Angel Round,https://www.crunchbase.com/funding-round/963e40b67cc2a7e5f5ee5225f5749312,Zoned Nutrition,https://www.crunchbase.com/organization/zoned-nutrition,Angel,,01/06/2014,1,
Lumiata's Series A,https://www.crunchbase.com/funding-round/1e7d116ef53812359ad94eecf45d4050,Lumiata,https://www.crunchbase.com/organization/lumiata,Series A,"$4,000,000",01/08/2014,1,
Cartiva's Debt Financing,https://www.crunchbase.com/funding-round/42e05f67ae53ab507dab3bb3939a6f1d,Cartiva,https://www.crunchbase.com/organization/cartiva,Debt Financing,"$1,500,000",01/08/2014,1,
MedSocket's Seed Round,https://www.crunchbase.com/funding-round/0c841590eb3b19883f662c3f0f75a0b4,MedSocket,https://www.crunchbase.com/organization/medsocket,Seed,"$250,000",03/01/2013,1,
MedSocket's Angel Round,https://www.crunchbase.com/funding-round/cf9285211eb6db24bd442c25d7eb54d1,MedSocket,https://www.crunchbase.com/organization/medsocket,Angel,"$166,500",03/01/2013,1,
Inteliclinic's Venture Round,https://www.crunchbase.com/funding-round/9360fe0bd78859626a2d985a1a6a68a7,Inteliclinic,https://www.crunchbase.com/organization/intelclinic,Series Unknown,"$70,000",01/01/2013,1,
Diagnose.me's Angel Round,https://www.crunchbase.com/funding-round/b7dfb4d3a639d89446d4254449affbe0,Diagnose.me,https://www.crunchbase.com/organization/diagnose-me,Angel,"€350,000",06/01/2013,1,"$650,426"
HooftyMatch's Seed Round,https://www.crunchbase.com/funding-round/f679c5f56a1bbc95ba4077f8b5c48348,HooftyMatch,https://www.crunchbase.com/organization/hooftymatch,Seed,"$25,000",12/20/2012,1,
Avalon Health Management's Seed Round,https://www.crunchbase.com/funding-round/41b6e9556f9f0a4028370f37a5ed59f8,Avalon Health Management,https://www.crunchbase.com/organization/avalon-health-management,Seed,"$714,285",02/17/2016,,
Aidin's Seed Round,https://www.crunchbase.com/funding-round/983262cf6964461c4b49e6f5a088d593,Aidin,https://www.crunchbase.com/organization/aidin,Seed,,03/29/2012,1,
GeriJoy's Seed Round,https://www.crunchbase.com/funding-round/61705f4cc9819c29df066cb86a77b4a5,GeriJoy,https://www.crunchbase.com/organization/gerijoy,Seed,,07/19/2012,1,
Healthify's Seed Round,https://www.crunchbase.com/funding-round/f5526f77e4338b3794d3d71cbcfaadb5,Healthify,https://www.crunchbase.com/organization/healthify,Seed,,09/26/2013,1,
Symcat's Seed Round,https://www.crunchbase.com/funding-round/9af2b7a60570b9882cf576998de3e7eb,Symcat,https://www.crunchbase.com/organization/symcat,Seed,,03/29/2012,1,
3Derm Systems' Seed Round,https://www.crunchbase.com/funding-round/7afa388fda9f1a82a15e40fd87c4a6e3,3Derm Systems,https://www.crunchbase.com/organization/3derm-systems,Seed,,04/02/2013,1,
Gweepi Medical's Seed Round,https://www.crunchbase.com/funding-round/6cd677e9290cc012e76e1ec3bafca63e,Gweepi Medical,https://www.crunchbase.com/organization/gweepi-medical,Seed,,08/15/2012,1,
CareHubs' Seed Round,https://www.crunchbase.com/funding-round/6329d318b56f720d380a76f2a8a2ae75,CareHubs,https://www.crunchbase.com/organization/carehubs,Seed,,04/04/2012,1,
HealthClinicPlus' Seed Round,https://www.crunchbase.com/funding-round/1af7f2fe61712e7f036a20e0a19658b5,HealthClinicPlus,https://www.crunchbase.com/organization/healthclinicplus,Seed,,01/22/2013,1,
Avhana Health's Seed Round,https://www.crunchbase.com/funding-round/612d97892efbbe18ae7ad9eb7638b399,Avhana Health,https://www.crunchbase.com/organization/avhana,Seed,"$50,000",01/17/2014,1,
Sense.ly's Seed Round,https://www.crunchbase.com/funding-round/1705df89d84b8628dff87747f4f0bcda,Sense.ly,https://www.crunchbase.com/organization/sense-ly,Seed,"$28,000",07/10/2013,1,
PHRQL's Seed Round,https://www.crunchbase.com/funding-round/1cc0354d57af7697e0b4fe8428c54f2a,PHRQL,https://www.crunchbase.com/organization/phrql,Seed,"$25,000",10/26/2011,1,
Accel Diagnostics' Seed Round,https://www.crunchbase.com/funding-round/37cdc5f0b25933f043caf94fde4f0582,Accel Diagnostics,https://www.crunchbase.com/organization/accel-diagnostics,Seed,"$25,000",02/10/2012,1,
Safecare's Seed Round,https://www.crunchbase.com/funding-round/22cff90b873aa1978a707b9fcb055684,Safecare,https://www.crunchbase.com/organization/safecare,Seed,"$25,000",04/19/2012,1,
Azadi's Seed Round,https://www.crunchbase.com/funding-round/c6cdd918d1ba76f9df7f409df4e4b7af,Azadi,https://www.crunchbase.com/organization/azadi,Seed,,08/07/2012,1,
Medisafe's Seed Round,https://www.crunchbase.com/funding-round/8a45cc94e144d115c09c5f73d7a8be85,Medisafe,https://www.crunchbase.com/organization/medisafe-project,Seed,,05/15/2012,1,
Cognuse's Seed Round,https://www.crunchbase.com/funding-round/a664e6e850dcbcb87b98289b43b0cb76,Cognuse,https://www.crunchbase.com/organization/cognuse,Seed,,01/10/2014,1,
Patient Feed's Seed Round,https://www.crunchbase.com/funding-round/0613889485eb1d14b079dd4d9d972b7f,Patient Feed,https://www.crunchbase.com/organization/patient-feed,Seed,,01/10/2014,1,
Hermes IQ's Seed Round,https://www.crunchbase.com/funding-round/c8241dfa60f832a1547ba7da1528a999,Hermes IQ,https://www.crunchbase.com/organization/hermes-clinical,Seed,"$118,000",01/21/2013,1,
Medigo's Seed Round,https://www.crunchbase.com/funding-round/189972209de9e398763357441086f607,Medigo,https://www.crunchbase.com/organization/medigo,Seed,"€2,100,000",03/01/2014,2,
ApolloMed's Venture Round,https://www.crunchbase.com/funding-round/73a2195de8304bbafca0d2e3a4f66e3e,ApolloMed,https://www.crunchbase.com/organization/apollomed,Series Unknown,"$12,000,000",03/31/2014,1,
SpeechVive's Series A,https://www.crunchbase.com/funding-round/4cfee5afa59cf933e18954a5c897b9d2,SpeechVive,https://www.crunchbase.com/organization/speechvive,Series A,"$700,000",04/02/2014,1,
Healthify's Seed Round,https://www.crunchbase.com/funding-round/57553270b570bcc17fb463c8b22125ce,Healthify,https://www.crunchbase.com/organization/healthify,Seed,"$500,000",05/14/2014,1,
Molcure's Angel Round,https://www.crunchbase.com/funding-round/5fe543cae6267ad5943ee6a9df59d438,Molcure,https://www.crunchbase.com/organization/molcure,Angel,"¥4,660,000",06/01/2013,2,
iHealthHome's Venture Round,https://www.crunchbase.com/funding-round/950ba8dc7f8850c82cc4a6c8ddd89d15,iHealthHome,https://www.crunchbase.com/organization/ihealthhome,Series Unknown,"$1,384,000",05/27/2014,,
Medgenome Labs' Series A,https://www.crunchbase.com/funding-round/205973ace1ba22122ff1c965f02e61a7,Medgenome Labs,https://www.crunchbase.com/organization/medgenome-labs,Series A,"$4,000,000",06/04/2014,1,
GRAYL's Venture Round,https://www.crunchbase.com/funding-round/ee931d583b4325ac6a0ffd5b4866b2a3,GRAYL,https://www.crunchbase.com/organization/grayl,Series Unknown,"$800,379",01/22/2015,,
Aphria's Venture Round,https://www.crunchbase.com/funding-round/2b71b182974ca61246fb3a2d96c1b512,Aphria,https://www.crunchbase.com/organization/aphria,Series Unknown,"$6,200,000",06/06/2014,1,
JHL Biotech's Series B,https://www.crunchbase.com/funding-round/543935442febee95d225411e3ce6a41a,JHL Biotech,https://www.crunchbase.com/organization/jhl-biotech,Series B,"$35,000,000",06/19/2014,1,
Frontier Water Systems' Venture Round,https://www.crunchbase.com/funding-round/2f462d25a1739b2d1313875a27ee0734,Frontier Water Systems,https://www.crunchbase.com/organization/frontier-water-systems,Series Unknown,"$3,400,000",07/02/2014,1,
24tidy's Series A,https://www.crunchbase.com/funding-round/320ed931315604540690e5333375225b,24tidy,https://www.crunchbase.com/organization/24tidy,Series A,"$1,692,088",07/14/2014,1,
PhosImmune's Venture Round,https://www.crunchbase.com/funding-round/7173313475f1c248168b77f56a31011c,PhosImmune,https://www.crunchbase.com/organization/phosimmune,Series Unknown,,08/12/2014,1,
Nirmidas Biotech's Seed Round,https://www.crunchbase.com/funding-round/4a991ab5d54e3421bdf3237404171a7a,Nirmidas Biotech,https://www.crunchbase.com/organization/nirmidas-biotech,Seed,"$2,000,000",08/18/2014,1,
Nightingale's Seed Round,https://www.crunchbase.com/funding-round/733068350fc86adf035996bc1bacc1a8,Nightingale,https://www.crunchbase.com/organization/nightingale,Seed,"$120,000",07/16/2014,2,
Nobl's Seed Round,https://www.crunchbase.com/funding-round/3acbc391b5a3080b2dff24214dfe39d1,Nobl,https://www.crunchbase.com/organization/nobl,Seed,"$20,000",06/02/2013,2,
RightCare Solutions' Series B,https://www.crunchbase.com/funding-round/b937b34dc8e10ccafd66c740c1ff6809,RightCare Solutions,https://www.crunchbase.com/organization/rightcare-solutions,Series B,"$4,000,000",09/16/2014,1,
HandMinder's Seed Round,https://www.crunchbase.com/funding-round/a4f73c23005d25f03fc80f9a2e911881,HandMinder,https://www.crunchbase.com/organization/handminder,Seed,"$50,000",06/01/2012,2,
"Restore Medical Solutions, Inc.'s Seed Round",https://www.crunchbase.com/funding-round/329391be844781a7d0e4510e88903133,"Restore Medical Solutions, Inc.",https://www.crunchbase.com/organization/restore-medical-solutions-inc,Seed,"$50,000",06/01/2012,2,
Sense.ly's Seed Round,https://www.crunchbase.com/funding-round/169e4f32129771984004dcc40df8d89d,Sense.ly,https://www.crunchbase.com/organization/sense-ly,Seed,"$1,250,000",09/22/2014,1,
Diagnovus' Seed Round,https://www.crunchbase.com/funding-round/445ee7b3b2b107a1458ff2825a5b67e9,Diagnovus,https://www.crunchbase.com/organization/diagnovus,Seed,"$100,000",09/01/2012,2,
Diagnovus' Seed Round,https://www.crunchbase.com/funding-round/67153ee8599ba9e28187e9dba660ed36,Diagnovus,https://www.crunchbase.com/organization/diagnovus,Seed,"$60,000",03/01/2013,2,
